relative_path,label,y,byte_hash,image_id,width,height,phash
yes/Y58.JPG,yes,1,ec5edf557c5a16b1b0be775afefe131dbe63713b6c773b37d13e98d15e3e535a,536ae010b72dec062b3a689b3915910694c732a12098ef5bdc10ebe81b7477f3,314,340,3718361181705877937
yes/Y59.JPG,yes,1,22acd08bd4f3ff6d5d53af2a980d7b75930f42d4fd27fc530facf94bb1575ce7,67778117c04d9ef5410e5521de74b72c8e3085491ba75d99bd2109762a058efe,229,270,7209740314817031621
yes/Y6.jpg,yes,1,7e05b989db144b6a707e55d89876272217c7ef5ae5d4c00877f9e808f66eea74,df65f1557e36230e790ffed732de9d1aa1263928c76b3d78cc69c1c0d53ad725,911,938,8079265102638836753
yes/Y60.jpg,yes,1,f71bc49ecd44121e766d68994fd06e797068873777d9cf1344ad5236de98c4bf,292e7ecd789514df747778a15feeb10229484e54145cdf53d4171ac7095767ed,197,255,5123742800277040656
yes/Y61.jpg,yes,1,0813574b1a0108404ee7508bd4901965d91042144309bc3dbfcbf20542b610b3,dcd0739408b5a9221b27f36b6167c546a23ec289c6efde3f211915a16099a189,433,520,2744481144906656020
yes/Y62.jpg,yes,1,5249365945e24fa9b0ff7ec8c972fcb248fdf6ec357e7e1d845d79dfc43c130e,ea7dc5bb1a8bbefda642a5a5ad32d5c79f6decb6f8d7a0441f0b3912d8df65d7,250,294,4848994353658018900
yes/Y65.JPG,yes,1,79af84b55617f832b8a6f5dab87efd386475474dd060b5047b919e9c1e666471,911c540a63b210ba72bd602a75c8196358e58f58a205d736184a7535abf18d9b,205,243,4093215407986342353
yes/Y66.JPG,yes,1,73c350c62520a00c72340d5fc95c812d25b503473674d6ecd594bbbb1cae86e2,c626d3b0cbc6ba8ea7e9049da47367c61b054c32f61809d3752c3e734d5062e9,288,340,4000995867451157860
yes/Y67.JPG,yes,1,ff10ebea461d8636b1af24f5cf41fcbc4b5ab2c4862d742ccd8108727ddb2fa9,05394b1956b374ffad3400486aa171fd7261b32d705ee855a81907d6a623c6f5,215,233,8184804978841230929
yes/Y69.jpg,yes,1,728b7c8bdd193b36f9cf15e8eb10647b6598ee4b3e351f46c04ccec71904cc8b,b5652c67f6bda3449f096aefdb53a17151b4534699691a442597498151362ad4,504,630,445312909546634517
yes/Y7.jpg,yes,1,a66911b8e185964e9f9cb2c8db56eb63b2832c586635b864d29241bc68d2470f,9abf4ad7a7aa95cfbcc7e45b99700eef849af5219dd4c189da1538f068582913,374,456,2047382920745476417
yes/Y70.jpg,yes,1,0cf3fb8cc340eaed7e2736e620286238b2842d7c84a4d8e70a468c763efa61fa,69539671b91647ea6da6be1be361bc4b6872f34f9bbd3c85f1cfa5443a838320,300,325,6230822427000128785
yes/Y71.JPG,yes,1,86c524a536b573b06ee40dc4932b16cacb54c7b2d5000de39e30bdaa20c463c5,735cbef9552a14d7b4a3f84398a094d8eef2c0c9101b3f51c2f077b896ad4856,300,349,2744481144906656020
yes/Y73.jpg,yes,1,3ea514113ad745b5edb063382b96a4abc7570193689c220312eda25f589a3279,b9e261090ae1fa4c62061db4f5b31bde6197d95d693a43cff7492ce90be584d8,250,290,6417180310100522324
yes/Y74.jpg,yes,1,423367d5902851752478f75d8b315e59f20a9fe462faf50d2bcaec092a095ce6,caf1bb9b61f8ce8b71c6d7283ed913e49686befe54572e9371c99680b62e8190,620,620,5317443008145731732
yes/Y75.JPG,yes,1,279ccefd120d2f247c9b63fbd78f26ded85deb90799c18de31b8938963ae5275,41ba1713a0172bdfc63c74f78b33b7fe084c29f647de8fc56d71675df288615f,264,338,714448556959032336
yes/Y76.jpg,yes,1,d192bd91e088d489dd07386803f34033676bdec6418c937b0e1940ceebb5e087,03f0c02287ea5e6c362d4f0faf92bd5051adf16aad4e8d652255b311c0dfae80,353,442,445312909546388757
yes/Y77.jpg,yes,1,9d1b78b86d583a5002fd0f797f22fc1c7eb8a17b031bde6612aa8decc36acd33,a734d21670a7344e01b0dec42fc76147cd87a3d4bdf41f56aae6ee1f91aa32b9,300,353,6019978647027137600
yes/Y78.jpg,yes,1,c18a91d0817014858681729e5b99819820243c85169b9ae0aaabeec5aba39cd7,bb28460f798cf3c1437974cff9208b3a5d3adc72304da42e7ddbb2232cf0117a,201,251,4885849441442755153
yes/Y79.jpg,yes,1,becc758666799e37b9b794ca8771c15c076cc0db5fcd5e142f51717ba19d0493,665398dd64a3482917a9fc377bbcbee957e0f4bf4e48a7d49fb3c6bfcfdd73c9,400,431,6532798353264358992
yes/Y8.jpg,yes,1,599db29f5d7660df9511531b50991607176342b22881a7412289bc62f7ee2e10,1eade1774cc1953e749e172027e573e028bab9a2a2ab71c687c9d75d60b72312,450,446,7368761536175544701
yes/Y81.jpg,yes,1,80b55144133cf5ddf7c961b72df7ad1700bab84a1803986738d2faf8b076567a,e17aa7fb2d8bf251e8fb3a885d2865ae2c62a4314f5b33c760fff27c800fc47b,216,234,4115838140059036804
yes/Y82.jpg,yes,1,0f86705620b9fafe086c53613c406ac0413988f49a7b9d68cdb8018f08b36532,d1a91e77cf6f1ebf0127b7f8154ce032b9b1aa2a79156f123da382c49d536320,226,223,1408294827350256836
yes/Y85.JPG,yes,1,89f6df9589f65709d27d201676ac11d27e67ab4e73fbbb2afd56826efa2442c4,8fd29c26253f5b732202ec57a7031eb06ca6a2bd426f107e00973ddc713f628a,244,308,7380492087424784757
yes/Y86.JPG,yes,1,f9588890598676c036adf1556b72399203fa6788f5d17105a05c39ccb33ccaa4,670808c5e5ca6952dec91dafc3dfdb9c9851e9e07feb3bcf7b0d5698900736f0,272,350,5210157598114538676
yes/Y89.JPG,yes,1,be61ffcce791d84090b83063fadd4cf4638f472e599038567f1445b33b0764c0,d372be321de1f98feb43f054912464cb4f983b8a24ef0376036ea2c8ec122b41,241,286,277959742183989353
yes/Y9.jpg,yes,1,db1cffa2ca584e5eba9696309b94336275e3ba9a0a0fe6a99dc7227e5cd4e10e,207b091128fc623231f1f7b9e0cc5fb1c112ef55d8d14933de01a634a07cbb7e,630,630,3693887440154475984
yes/Y90.jpg,yes,1,b3c83703ca0184fafff6ce3c783a0c9efe1701f79651ce9e8441e02107816d65,22a67d35823acd63be6dca107cbdb4bb73ebb4cc230e0f5c19d7fc1d6f761879,512,512,4370289628441959220
yes/Y91.jpg,yes,1,47ef81df4154ea0c15960d1e6f2b558092823972eff61dc65b0cbe4be6798b5d,3e71fcc3f8a78e780596bbec3dc14e6e087e8d2f9a9eafdf54aa98995bf96af2,1061,1280,3245745811168634452
yes/Y92.jpg,yes,1,d977825f239ece418c34ada46314e205a3348e2de1188e34fe50b66f812da97e,48e14956e775a971778412f5edbc26f87ed3ae651aeca48fc069294f6dcc166c,194,260,5156346899298283792
yes/Y92.png,yes,1,fb5342d3bdd4cd0416ccfbd4587d10fd667dc784772916a764ea3b6b15461e5f,a556fb53ec82b61ce9b867242f0089c12a4e826a461322e87afe93c5a536b93e,240,300,5429673664568846612
yes/Y95.jpg,yes,1,2ecddc01c12b11571f9c8136e62fc0c5d592f7a76f355f51810b5bbe7a2917d1,a72f7ff6699463e309b867152937536c79c3a8e1ebe62553c6fcdaa1a07c304a,225,225,7245783668339915361
yes/Y96.jpg,yes,1,76a496712d6d1d898162441bc4e499ca542cfec2eccb2d725120b9d931292635,2f2c1f55950d6e6debb2792a17caeffa3647a9fd22078ce4c87040deebe06dde,864,938,6038626931727743556
yes/Y97.JPG,yes,1,a710082857d3c2899b6ba957267287c9ccafeb46948b88092332b6d3695b526a,8d9ab3324ee861c253f8572fb3ced7e7b84feb21a633895def7e850ae74ff349,272,355,4331146686549799188
yes/Y98.JPG,yes,1,2e56cee08cdc90d9b182c8c6d08ec3569ff1218891745fff2be77f7f5dd9c5ba,6f5d6cc12ba22d7a4d7fe85d4d5df6e22060234401ce415fe7a8577a2c61071f,276,323,418278942818512388
yes/Y99.JPG,yes,1,72fca1cc64c1d65490bfe145c3fadccd1acaff46f2ea67197908297db4435856,83aa22fb808a463ea27c21ac8706381c25c3aba0c7b79fdc3569fdad0abe4a26,283,357,1634326441202117648
